areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E12000009,South West,region,2022-03-24,70_74,1,10,2.9
E12000009,South West,region,2022-03-24,75_79,3,20,8.0
E12000009,South West,region,2022-03-24,80_84,4,22,12.6
E12000009,South West,region,2022-03-24,85_89,3,31,28.2
E12000009,South West,region,2022-03-24,90+,6,52,77.6
E12000009,South West,region,2022-03-23,00_04,0,0,0.0
E12000009,South West,region,2022-03-23,00_59,1,10,0.2
E12000009,South West,region,2022-03-23,05_09,0,0,0.0
E12000009,South West,region,2022-03-23,10_14,0,0,0.0
E12000009,South West,region,2022-03-23,15_19,0,0,0.0
E12000009,South West,region,2022-03-23,20_24,0,1,0.3
E12000009,South West,region,2022-03-23,25_29,0,0,0.0
E12000009,South West,region,2022-03-23,30_34,0,1,0.3
E12000009,South West,region,2022-03-23,35_39,0,1,0.3
E12000009,South West,region,2022-03-23,40_44,0,0,0.0
E12000009,South West,region,2022-03-23,45_49,0,1,0.3
E12000009,South West,region,2022-03-23,50_54,1,5,1.3
E12000009,South West,region,2022-03-23,55_59,0,1,0.2
E12000009,South West,region,2022-03-23,60+,26,162,10.0
E12000009,South West,region,2022-03-23,60_64,0,4,1.1
E12000009,South West,region,2022-03-23,65_69,1,14,4.3
E12000009,South West,region,2022-03-23,70_74,0,11,3.2
E12000009,South West,region,2022-03-23,75_79,1,20,8.0
E12000009,South West,region,2022-03-23,80_84,6,23,13.2
E12000009,South West,region,2022-03-23,85_89,8,33,30.1
E12000009,South West,region,2022-03-23,90+,10,57,85.0
E12000009,South West,region,2022-03-22,00_04,0,0,0.0
E12000009,South West,region,2022-03-22,00_59,2,10,0.2
E12000009,South West,region,2022-03-22,05_09,0,0,0.0
E12000009,South West,region,2022-03-22,10_14,0,0,0.0
E12000009,South West,region,2022-03-22,15_19,0,0,0.0
E12000009,South West,region,2022-03-22,20_24,0,1,0.3
E12000009,South West,region,2022-03-22,25_29,0,0,0.0
E12000009,South West,region,2022-03-22,30_34,0,1,0.3
E12000009,South West,region,2022-03-22,35_39,0,1,0.3
E12000009,South West,region,2022-03-22,40_44,0,0,0.0
E12000009,South West,region,2022-03-22,45_49,0,1,0.3
E12000009,South West,region,2022-03-22,50_54,2,4,1.0
E12000009,South West,region,2022-03-22,55_59,0,2,0.5
E12000009,South West,region,2022-03-22,60+,19,152,9.4
E12000009,South West,region,2022-03-22,60_64,0,4,1.1
E12000009,South West,region,2022-03-22,65_69,2,13,4.0
E12000009,South West,region,2022-03-22,70_74,0,11,3.2
E12000009,South West,region,2022-03-22,75_79,1,23,9.2
E12000009,South West,region,2022-03-22,80_84,5,19,10.9
E12000009,South West,region,2022-03-22,85_89,4,31,28.2
E12000009,South West,region,2022-03-22,90+,7,51,76.1
E12000009,South West,region,2022-03-21,00_04,0,0,0.0
E12000009,South West,region,2022-03-21,00_59,1,9,0.2
E12000009,South West,region,2022-03-21,05_09,0,0,0.0
E12000009,South West,region,2022-03-21,10_14,0,0,0.0
E12000009,South West,region,2022-03-21,15_19,0,0,0.0
E12000009,South West,region,2022-03-21,20_24,1,1,0.3
E12000009,South West,region,2022-03-21,25_29,0,0,0.0
E12000009,South West,region,2022-03-21,30_34,0,1,0.3
E12000009,South West,region,2022-03-21,35_39,0,1,0.3
E12000009,South West,region,2022-03-21,40_44,0,0,0.0
E12000009,South West,region,2022-03-21,45_49,0,1,0.3
E12000009,South West,region,2022-03-21,50_54,0,2,0.5
E12000009,South West,region,2022-03-21,55_59,0,3,0.7
E12000009,South West,region,2022-03-21,60+,20,156,9.6
E12000009,South West,region,2022-03-21,60_64,1,5,1.4
E12000009,South West,region,2022-03-21,65_69,4,11,3.4
E12000009,South West,region,2022-03-21,70_74,3,13,3.8
E12000009,South West,region,2022-03-21,75_79,2,26,10.4
E12000009,South West,region,2022-03-21,80_84,2,21,12.1
E12000009,South West,region,2022-03-21,85_89,1,29,26.4
E12000009,South West,region,2022-03-21,90+,7,51,76.1
E12000009,South West,region,2022-03-20,00_04,0,0,0.0
E12000009,South West,region,2022-03-20,00_59,2,9,0.2
E12000009,South West,region,2022-03-20,05_09,0,0,0.0
E12000009,South West,region,2022-03-20,10_14,0,0,0.0
E12000009,South West,region,2022-03-20,15_19,0,0,0.0
E12000009,South West,region,2022-03-20,20_24,0,0,0.0
E12000009,South West,region,2022-03-20,25_29,0,0,0.0
E12000009,South West,region,2022-03-20,30_34,1,1,0.3
E12000009,South West,region,2022-03-20,35_39,0,1,0.3
E12000009,South West,region,2022-03-20,40_44,0,0,0.0
E12000009,South West,region,2022-03-20,45_49,0,1,0.3
E12000009,South West,region,2022-03-20,50_54,1,2,0.5
E12000009,South West,region,2022-03-20,55_59,0,4,1.0
E12000009,South West,region,2022-03-20,60+,22,158,9.7
E12000009,South West,region,2022-03-20,60_64,1,4,1.1
E12000009,South West,region,2022-03-20,65_69,1,7,2.1
E12000009,South West,region,2022-03-20,70_74,2,12,3.5
E12000009,South West,region,2022-03-20,75_79,3,28,11.2
E12000009,South West,region,2022-03-20,80_84,0,21,12.1
E12000009,South West,region,2022-03-20,85_89,6,35,31.9
E12000009,South West,region,2022-03-20,90+,9,51,76.1
E12000009,South West,region,2022-03-19,00_04,0,0,0.0
E12000009,South West,region,2022-03-19,00_59,2,8,0.2
E12000009,South West,region,2022-03-19,05_09,0,0,0.0
E12000009,South West,region,2022-03-19,10_14,0,0,0.0
E12000009,South West,region,2022-03-19,15_19,0,0,0.0
E12000009,South West,region,2022-03-19,20_24,0,0,0.0
E12000009,South West,region,2022-03-19,25_29,0,0,0.0
E12000009,South West,region,2022-03-19,30_34,0,0,0.0
E12000009,South West,region,2022-03-19,35_39,0,1,0.3
E12000009,South West,region,2022-03-19,40_44,0,0,0.0
E12000009,South West,region,2022-03-19,45_49,1,1,0.3
E12000009,South West,region,2022-03-19,50_54,1,1,0.3
E12000009,South West,region,2022-03-19,55_59,0,5,1.2
E12000009,South West,region,2022-03-19,60+,24,148,9.1
E12000009,South West,region,2022-03-19,60_64,1,4,1.1
E12000009,South West,region,2022-03-19,65_69,1,7,2.1
E12000009,South West,region,2022-03-19,70_74,3,11,3.2
E12000009,South West,region,2022-03-19,75_79,5,25,10.0
E12000009,South West,region,2022-03-19,80_84,1,24,13.8
E12000009,South West,region,2022-03-19,85_89,6,30,27.3
E12000009,South West,region,2022-03-19,90+,7,47,70.1
E12000009,South West,region,2022-03-18,00_04,0,0,0.0
E12000009,South West,region,2022-03-18,00_59,1,7,0.2
E12000009,South West,region,2022-03-18,05_09,0,0,0.0
E12000009,South West,region,2022-03-18,10_14,0,0,0.0
E12000009,South West,region,2022-03-18,15_19,0,0,0.0
E12000009,South West,region,2022-03-18,20_24,0,0,0.0
E12000009,South West,region,2022-03-18,25_29,0,0,0.0
E12000009,South West,region,2022-03-18,30_34,0,0,0.0
E12000009,South West,region,2022-03-18,35_39,1,1,0.3
E12000009,South West,region,2022-03-18,40_44,0,0,0.0
E12000009,South West,region,2022-03-18,45_49,0,0,0.0
E12000009,South West,region,2022-03-18,50_54,0,1,0.3
E12000009,South West,region,2022-03-18,55_59,0,5,1.2
E12000009,South West,region,2022-03-18,60+,22,138,8.5
E12000009,South West,region,2022-03-18,60_64,0,3,0.8
E12000009,South West,region,2022-03-18,65_69,3,6,1.8
E12000009,South West,region,2022-03-18,70_74,1,10,2.9
E12000009,South West,region,2022-03-18,75_79,5,23,9.2
E12000009,South West,region,2022-03-18,80_84,4,25,14.4
E12000009,South West,region,2022-03-18,85_89,3,28,25.5
E12000009,South West,region,2022-03-18,90+,6,43,64.1
E12000009,South West,region,2022-03-17,00_04,0,0,0.0
E12000009,South West,region,2022-03-17,00_59,1,6,0.1
E12000009,South West,region,2022-03-17,05_09,0,0,0.0
E12000009,South West,region,2022-03-17,10_14,0,0,0.0
E12000009,South West,region,2022-03-17,15_19,0,0,0.0
E12000009,South West,region,2022-03-17,20_24,0,0,0.0
E12000009,South West,region,2022-03-17,25_29,0,0,0.0
E12000009,South West,region,2022-03-17,30_34,0,0,0.0
E12000009,South West,region,2022-03-17,35_39,0,0,0.0
E12000009,South West,region,2022-03-17,40_44,0,0,0.0
E12000009,South West,region,2022-03-17,45_49,0,0,0.0
E12000009,South West,region,2022-03-17,50_54,0,1,0.3
E12000009,South West,region,2022-03-17,55_59,1,5,1.2
E12000009,South West,region,2022-03-17,60+,29,134,8.2
E12000009,South West,region,2022-03-17,60_64,1,4,1.1
E12000009,South West,region,2022-03-17,65_69,2,3,0.9
E12000009,South West,region,2022-03-17,70_74,2,9,2.6
E12000009,South West,region,2022-03-17,75_79,3,22,8.8
E12000009,South West,region,2022-03-17,80_84,5,23,13.2
E12000009,South West,region,2022-03-17,85_89,5,30,27.3
E12000009,South West,region,2022-03-17,90+,11,43,64.1
E12000009,South West,region,2022-03-16,00_04,0,0,0.0
E12000009,South West,region,2022-03-16,00_59,1,6,0.1
E12000009,South West,region,2022-03-16,05_09,0,0,0.0
E12000009,South West,region,2022-03-16,10_14,0,0,0.0
E12000009,South West,region,2022-03-16,15_19,0,0,0.0
E12000009,South West,region,2022-03-16,20_24,0,0,0.0
E12000009,South West,region,2022-03-16,25_29,0,0,0.0
E12000009,South West,region,2022-03-16,30_34,0,1,0.3
E12000009,South West,region,2022-03-16,35_39,0,0,0.0
E12000009,South West,region,2022-03-16,40_44,0,0,0.0
E12000009,South West,region,2022-03-16,45_49,0,0,0.0
E12000009,South West,region,2022-03-16,50_54,0,1,0.3
E12000009,South West,region,2022-03-16,55_59,1,4,1.0
E12000009,South West,region,2022-03-16,60+,16,123,7.6
E12000009,South West,region,2022-03-16,60_64,0,3,0.8
E12000009,South West,region,2022-03-16,65_69,0,2,0.6
E12000009,South West,region,2022-03-16,70_74,0,8,2.3
E12000009,South West,region,2022-03-16,75_79,4,21,8.4
E12000009,South West,region,2022-03-16,80_84,2,22,12.6
E12000009,South West,region,2022-03-16,85_89,6,29,26.4
E12000009,South West,region,2022-03-16,90+,4,38,56.7
E12000009,South West,region,2022-03-15,00_04,0,0,0.0
E12000009,South West,region,2022-03-15,00_59,1,6,0.1
E12000009,South West,region,2022-03-15,05_09,0,0,0.0
E12000009,South West,region,2022-03-15,10_14,0,0,0.0
E12000009,South West,region,2022-03-15,15_19,0,0,0.0
E12000009,South West,region,2022-03-15,20_24,0,0,0.0
E12000009,South West,region,2022-03-15,25_29,0,0,0.0
E12000009,South West,region,2022-03-15,30_34,0,1,0.3
E12000009,South West,region,2022-03-15,35_39,0,0,0.0
E12000009,South West,region,2022-03-15,40_44,0,0,0.0
E12000009,South West,region,2022-03-15,45_49,0,0,0.0
E12000009,South West,region,2022-03-15,50_54,0,1,0.3
E12000009,South West,region,2022-03-15,55_59,1,4,1.0
E12000009,South West,region,2022-03-15,60+,23,116,7.1
E12000009,South West,region,2022-03-15,60_64,1,4,1.1
E12000009,South West,region,2022-03-15,65_69,0,2,0.6
E12000009,South West,region,2022-03-15,70_74,2,9,2.6
E12000009,South West,region,2022-03-15,75_79,4,17,6.8
E12000009,South West,region,2022-03-15,80_84,7,21,12.1
E12000009,South West,region,2022-03-15,85_89,2,25,22.8
E12000009,South West,region,2022-03-15,90+,7,38,56.7
E12000009,South West,region,2022-03-14,00_04,0,0,0.0
E12000009,South West,region,2022-03-14,00_59,1,5,0.1
E12000009,South West,region,2022-03-14,05_09,0,0,0.0
E12000009,South West,region,2022-03-14,10_14,0,0,0.0
E12000009,South West,region,2022-03-14,15_19,0,0,0.0
E12000009,South West,region,2022-03-14,20_24,0,0,0.0
E12000009,South West,region,2022-03-14,25_29,0,0,0.0
E12000009,South West,region,2022-03-14,30_34,0,1,0.3
E12000009,South West,region,2022-03-14,35_39,0,0,0.0
E12000009,South West,region,2022-03-14,40_44,0,0,0.0
E12000009,South West,region,2022-03-14,45_49,0,0,0.0
E12000009,South West,region,2022-03-14,50_54,0,1,0.3
E12000009,South West,region,2022-03-14,55_59,1,3,0.7
E12000009,South West,region,2022-03-14,60+,22,109,6.7
E12000009,South West,region,2022-03-14,60_64,0,4,1.1
E12000009,South West,region,2022-03-14,65_69,0,4,1.2
E12000009,South West,region,2022-03-14,70_74,2,8,2.3
E12000009,South West,region,2022-03-14,75_79,4,15,6.0
E12000009,South West,region,2022-03-14,80_84,2,16,9.2
E12000009,South West,region,2022-03-14,85_89,7,29,26.4
E12000009,South West,region,2022-03-14,90+,7,33,49.2
E12000009,South West,region,2022-03-13,00_04,0,0,0.0
E12000009,South West,region,2022-03-13,00_59,1,5,0.1
E12000009,South West,region,2022-03-13,05_09,0,0,0.0
E12000009,South West,region,2022-03-13,10_14,0,0,0.0
E12000009,South West,region,2022-03-13,15_19,0,0,0.0
E12000009,South West,region,2022-03-13,20_24,0,0,0.0
E12000009,South West,region,2022-03-13,25_29,0,0,0.0
E12000009,South West,region,2022-03-13,30_34,0,1,0.3
E12000009,South West,region,2022-03-13,35_39,0,1,0.3
E12000009,South West,region,2022-03-13,40_44,0,0,0.0
E12000009,South West,region,2022-03-13,45_49,0,0,0.0
E12000009,South West,region,2022-03-13,50_54,0,1,0.3
E12000009,South West,region,2022-03-13,55_59,1,2,0.5
E12000009,South West,region,2022-03-13,60+,12,97,6.0
E12000009,South West,region,2022-03-13,60_64,1,4,1.1
E12000009,South West,region,2022-03-13,65_69,1,4,1.2
E12000009,South West,region,2022-03-13,70_74,1,7,2.0
E12000009,South West,region,2022-03-13,75_79,0,13,5.2
E12000009,South West,region,2022-03-13,80_84,3,16,9.2
E12000009,South West,region,2022-03-13,85_89,1,23,20.9
E12000009,South West,region,2022-03-13,90+,5,30,44.7
E12000009,South West,region,2022-03-12,00_04,0,0,0.0
E12000009,South West,region,2022-03-12,00_59,1,5,0.1
E12000009,South West,region,2022-03-12,05_09,0,0,0.0
E12000009,South West,region,2022-03-12,10_14,0,0,0.0
E12000009,South West,region,2022-03-12,15_19,0,0,0.0
E12000009,South West,region,2022-03-12,20_24,0,0,0.0
E12000009,South West,region,2022-03-12,25_29,0,0,0.0
E12000009,South West,region,2022-03-12,30_34,0,1,0.3
E12000009,South West,region,2022-03-12,35_39,0,2,0.6
E12000009,South West,region,2022-03-12,40_44,0,0,0.0
E12000009,South West,region,2022-03-12,45_49,0,0,0.0
E12000009,South West,region,2022-03-12,50_54,1,1,0.3
E12000009,South West,region,2022-03-12,55_59,0,1,0.2
E12000009,South West,region,2022-03-12,60+,14,99,6.1
E12000009,South West,region,2022-03-12,60_64,0,3,0.8
E12000009,South West,region,2022-03-12,65_69,0,3,0.9
E12000009,South West,region,2022-03-12,70_74,2,7,2.0
E12000009,South West,region,2022-03-12,75_79,3,14,5.6
E12000009,South West,region,2022-03-12,80_84,2,18,10.3
E12000009,South West,region,2022-03-12,85_89,4,27,24.6
E12000009,South West,region,2022-03-12,90+,3,27,40.3
E12000009,South West,region,2022-03-11,00_04,0,0,0.0
E12000009,South West,region,2022-03-11,00_59,0,5,0.1
E12000009,South West,region,2022-03-11,05_09,0,0,0.0
E12000009,South West,region,2022-03-11,10_14,0,0,0.0
E12000009,South West,region,2022-03-11,15_19,0,0,0.0
E12000009,South West,region,2022-03-11,20_24,0,0,0.0
E12000009,South West,region,2022-03-11,25_29,0,0,0.0
E12000009,South West,region,2022-03-11,30_34,0,1,0.3
E12000009,South West,region,2022-03-11,35_39,0,2,0.6
E12000009,South West,region,2022-03-11,40_44,0,0,0.0
E12000009,South West,region,2022-03-11,45_49,0,1,0.3
E12000009,South West,region,2022-03-11,50_54,0,0,0.0
E12000009,South West,region,2022-03-11,55_59,0,1,0.2
E12000009,South West,region,2022-03-11,60+,18,93,5.7
E12000009,South West,region,2022-03-11,60_64,1,3,0.8
E12000009,South West,region,2022-03-11,65_69,0,3,0.9
E12000009,South West,region,2022-03-11,70_74,0,5,1.5
E12000009,South West,region,2022-03-11,75_79,4,13,5.2
E12000009,South West,region,2022-03-11,80_84,2,17,9.8
E12000009,South West,region,2022-03-11,85_89,5,26,23.7
E12000009,South West,region,2022-03-11,90+,6,26,38.8
E12000009,South West,region,2022-03-10,00_04,0,0,0.0
E12000009,South West,region,2022-03-10,00_59,1,5,0.1
E12000009,South West,region,2022-03-10,05_09,0,0,0.0
E12000009,South West,region,2022-03-10,10_14,0,0,0.0
E12000009,South West,region,2022-03-10,15_19,0,0,0.0
E12000009,South West,region,2022-03-10,20_24,0,0,0.0
E12000009,South West,region,2022-03-10,25_29,0,0,0.0
E12000009,South West,region,2022-03-10,30_34,1,1,0.3
E12000009,South West,region,2022-03-10,35_39,0,2,0.6
E12000009,South West,region,2022-03-10,40_44,0,0,0.0
E12000009,South West,region,2022-03-10,45_49,0,1,0.3
E12000009,South West,region,2022-03-10,50_54,0,0,0.0
E12000009,South West,region,2022-03-10,55_59,0,1,0.2
E12000009,South West,region,2022-03-10,60+,18,91,5.6
E12000009,South West,region,2022-03-10,60_64,0,4,1.1
E12000009,South West,region,2022-03-10,65_69,1,4,1.2
E12000009,South West,region,2022-03-10,70_74,1,5,1.5
E12000009,South West,region,2022-03-10,75_79,2,9,3.6
E12000009,South West,region,2022-03-10,80_84,4,19,10.9
E12000009,South West,region,2022-03-10,85_89,4,27,24.6
E12000009,South West,region,2022-03-10,90+,6,23,34.3
E12000009,South West,region,2022-03-09,00_04,0,0,0.0
E12000009,South West,region,2022-03-09,00_59,1,4,0.1
E12000009,South West,region,2022-03-09,05_09,0,0,0.0
E12000009,South West,region,2022-03-09,10_14,0,0,0.0
E12000009,South West,region,2022-03-09,15_19,0,0,0.0
E12000009,South West,region,2022-03-09,20_24,0,0,0.0
E12000009,South West,region,2022-03-09,25_29,0,0,0.0
E12000009,South West,region,2022-03-09,30_34,0,0,0.0
E12000009,South West,region,2022-03-09,35_39,0,2,0.6
E12000009,South West,region,2022-03-09,40_44,0,0,0.0
E12000009,South West,region,2022-03-09,45_49,0,1,0.3
E12000009,South West,region,2022-03-09,50_54,0,0,0.0
E12000009,South West,region,2022-03-09,55_59,1,1,0.2
E12000009,South West,region,2022-03-09,60+,9,87,5.4
E12000009,South West,region,2022-03-09,60_64,1,4,1.1
E12000009,South West,region,2022-03-09,65_69,0,3,0.9
E12000009,South West,region,2022-03-09,70_74,1,4,1.2
E12000009,South West,region,2022-03-09,75_79,0,10,4.0
E12000009,South West,region,2022-03-09,80_84,1,20,11.5
E12000009,South West,region,2022-03-09,85_89,2,24,21.9
E12000009,South West,region,2022-03-09,90+,4,22,32.8
E12000009,South West,region,2022-03-08,00_04,0,0,0.0
E12000009,South West,region,2022-03-08,00_59,0,6,0.1
E12000009,South West,region,2022-03-08,05_09,0,0,0.0
E12000009,South West,region,2022-03-08,10_14,0,0,0.0
E12000009,South West,region,2022-03-08,15_19,0,0,0.0
E12000009,South West,region,2022-03-08,20_24,0,0,0.0
E12000009,South West,region,2022-03-08,25_29,0,0,0.0
E12000009,South West,region,2022-03-08,30_34,0,1,0.3
E12000009,South West,region,2022-03-08,35_39,0,2,0.6
E12000009,South West,region,2022-03-08,40_44,0,0,0.0
E12000009,South West,region,2022-03-08,45_49,0,1,0.3
E12000009,South West,region,2022-03-08,50_54,0,1,0.3
E12000009,South West,region,2022-03-08,55_59,0,1,0.2
E12000009,South West,region,2022-03-08,60+,16,86,5.3
E12000009,South West,region,2022-03-08,60_64,1,3,0.8
E12000009,South West,region,2022-03-08,65_69,2,3,0.9
E12000009,South West,region,2022-03-08,70_74,1,4,1.2
E12000009,South West,region,2022-03-08,75_79,2,11,4.4
E12000009,South West,region,2022-03-08,80_84,2,19,10.9
E12000009,South West,region,2022-03-08,85_89,6,25,22.8
E12000009,South West,region,2022-03-08,90+,2,21,31.3
E12000009,South West,region,2022-03-07,00_04,0,0,0.0
E12000009,South West,region,2022-03-07,00_59,1,8,0.2
E12000009,South West,region,2022-03-07,05_09,0,0,0.0
E12000009,South West,region,2022-03-07,10_14,0,0,0.0
E12000009,South West,region,2022-03-07,15_19,0,0,0.0
E12000009,South West,region,2022-03-07,20_24,0,0,0.0
E12000009,South West,region,2022-03-07,25_29,0,0,0.0
E12000009,South West,region,2022-03-07,30_34,0,1,0.3
E12000009,South West,region,2022-03-07,35_39,1,2,0.6
E12000009,South West,region,2022-03-07,40_44,0,0,0.0
E12000009,South West,region,2022-03-07,45_49,0,2,0.6
E12000009,South West,region,2022-03-07,50_54,0,2,0.5
E12000009,South West,region,2022-03-07,55_59,0,1,0.2
E12000009,South West,region,2022-03-07,60+,10,77,4.7
E12000009,South West,region,2022-03-07,60_64,0,3,0.8
E12000009,South West,region,2022-03-07,65_69,0,3,0.9
E12000009,South West,region,2022-03-07,70_74,1,3,0.9
E12000009,South West,region,2022-03-07,75_79,2,9,3.6
E12000009,South West,region,2022-03-07,80_84,2,17,9.8
E12000009,South West,region,2022-03-07,85_89,1,21,19.1
E12000009,South West,region,2022-03-07,90+,4,21,31.3
E12000009,South West,region,2022-03-06,00_04,0,0,0.0
E12000009,South West,region,2022-03-06,00_59,1,7,0.2
E12000009,South West,region,2022-03-06,05_09,0,0,0.0
E12000009,South West,region,2022-03-06,10_14,0,0,0.0
E12000009,South West,region,2022-03-06,15_19,0,0,0.0
E12000009,South West,region,2022-03-06,20_24,0,0,0.0
E12000009,South West,region,2022-03-06,25_29,0,0,0.0
E12000009,South West,region,2022-03-06,30_34,0,1,0.3
E12000009,South West,region,2022-03-06,35_39,1,1,0.3
E12000009,South West,region,2022-03-06,40_44,0,0,0.0
E12000009,South West,region,2022-03-06,45_49,0,2,0.6
E12000009,South West,region,2022-03-06,50_54,0,2,0.5
E12000009,South West,region,2022-03-06,55_59,0,1,0.2
E12000009,South West,region,2022-03-06,60+,14,78,4.8
E12000009,South West,region,2022-03-06,60_64,0,3,0.8
E12000009,South West,region,2022-03-06,65_69,0,3,0.9
E12000009,South West,region,2022-03-06,70_74,1,2,0.6
E12000009,South West,region,2022-03-06,75_79,1,9,3.6
E12000009,South West,region,2022-03-06,80_84,5,17,9.8
E12000009,South West,region,2022-03-06,85_89,5,23,20.9
E12000009,South West,region,2022-03-06,90+,2,21,31.3
E12000009,South West,region,2022-03-05,00_04,0,0,0.0
E12000009,South West,region,2022-03-05,00_59,1,7,0.2
E12000009,South West,region,2022-03-05,05_09,0,0,0.0
E12000009,South West,region,2022-03-05,10_14,0,0,0.0
E12000009,South West,region,2022-03-05,15_19,0,0,0.0
E12000009,South West,region,2022-03-05,20_24,0,0,0.0
E12000009,South West,region,2022-03-05,25_29,0,0,0.0
E12000009,South West,region,2022-03-05,30_34,0,1,0.3
E12000009,South West,region,2022-03-05,35_39,0,0,0.0
E12000009,South West,region,2022-03-05,40_44,0,0,0.0
E12000009,South West,region,2022-03-05,45_49,1,2,0.6
E12000009,South West,region,2022-03-05,50_54,0,3,0.8
E12000009,South West,region,2022-03-05,55_59,0,1,0.2
E12000009,South West,region,2022-03-05,60+,8,72,4.4
E12000009,South West,region,2022-03-05,60_64,0,3,0.8
E12000009,South West,region,2022-03-05,65_69,0,3,0.9
E12000009,South West,region,2022-03-05,70_74,0,1,0.3
E12000009,South West,region,2022-03-05,75_79,2,11,4.4
E12000009,South West,region,2022-03-05,80_84,1,14,8.0
E12000009,South West,region,2022-03-05,85_89,3,18,16.4
E12000009,South West,region,2022-03-05,90+,2,22,32.8
E12000009,South West,region,2022-03-04,00_04,0,0,0.0
E12000009,South West,region,2022-03-04,00_59,0,7,0.2
E12000009,South West,region,2022-03-04,05_09,0,0,0.0
E12000009,South West,region,2022-03-04,10_14,0,0,0.0
E12000009,South West,region,2022-03-04,15_19,0,0,0.0
E12000009,South West,region,2022-03-04,20_24,0,0,0.0
E12000009,South West,region,2022-03-04,25_29,0,0,0.0
E12000009,South West,region,2022-03-04,30_34,0,1,0.3
E12000009,South West,region,2022-03-04,35_39,0,1,0.3
E12000009,South West,region,2022-03-04,40_44,0,0,0.0
E12000009,South West,region,2022-03-04,45_49,0,1,0.3
E12000009,South West,region,2022-03-04,50_54,0,3,0.8
E12000009,South West,region,2022-03-04,55_59,0,1,0.2
E12000009,South West,region,2022-03-04,60+,16,75,4.6
E12000009,South West,region,2022-03-04,60_64,2,3,0.8
E12000009,South West,region,2022-03-04,65_69,1,3,0.9
E12000009,South West,region,2022-03-04,70_74,0,1,0.3
E12000009,South West,region,2022-03-04,75_79,0,11,4.4
E12000009,South West,region,2022-03-04,80_84,4,16,9.2
E12000009,South West,region,2022-03-04,85_89,6,18,16.4
E12000009,South West,region,2022-03-04,90+,3,23,34.3
E12000009,South West,region,2022-03-03,00_04,0,0,0.0
E12000009,South West,region,2022-03-03,00_59,0,8,0.2
E12000009,South West,region,2022-03-03,05_09,0,0,0.0
E12000009,South West,region,2022-03-03,10_14,0,0,0.0
E12000009,South West,region,2022-03-03,15_19,0,0,0.0
E12000009,South West,region,2022-03-03,20_24,0,0,0.0
E12000009,South West,region,2022-03-03,25_29,0,0,0.0
E12000009,South West,region,2022-03-03,30_34,0,1,0.3
E12000009,South West,region,2022-03-03,35_39,0,1,0.3
E12000009,South West,region,2022-03-03,40_44,0,0,0.0
E12000009,South West,region,2022-03-03,45_49,0,1,0.3
E12000009,South West,region,2022-03-03,50_54,0,3,0.8
E12000009,South West,region,2022-03-03,55_59,0,2,0.5
E12000009,South West,region,2022-03-03,60+,14,70,4.3
E12000009,South West,region,2022-03-03,60_64,0,1,0.3
E12000009,South West,region,2022-03-03,65_69,0,3,0.9
E12000009,South West,region,2022-03-03,70_74,0,3,0.9
E12000009,South West,region,2022-03-03,75_79,3,13,5.2
E12000009,South West,region,2022-03-03,80_84,5,13,7.5
E12000009,South West,region,2022-03-03,85_89,1,12,10.9
E12000009,South West,region,2022-03-03,90+,5,25,37.3
E12000009,South West,region,2022-03-02,00_04,0,0,0.0
E12000009,South West,region,2022-03-02,00_59,3,9,0.2
E12000009,South West,region,2022-03-02,05_09,0,0,0.0
E12000009,South West,region,2022-03-02,10_14,0,0,0.0
E12000009,South West,region,2022-03-02,15_19,0,0,0.0
E12000009,South West,region,2022-03-02,20_24,0,0,0.0
E12000009,South West,region,2022-03-02,25_29,0,0,0.0
E12000009,South West,region,2022-03-02,30_34,1,1,0.3
E12000009,South West,region,2022-03-02,35_39,0,1,0.3
E12000009,South West,region,2022-03-02,40_44,0,0,0.0
E12000009,South West,region,2022-03-02,45_49,0,1,0.3
E12000009,South West,region,2022-03-02,50_54,1,3,0.8
E12000009,South West,region,2022-03-02,55_59,1,3,0.7
E12000009,South West,region,2022-03-02,60+,8,72,4.4
E12000009,South West,region,2022-03-02,60_64,0,1,0.3
E12000009,South West,region,2022-03-02,65_69,0,3,0.9
E12000009,South West,region,2022-03-02,70_74,1,4,1.2
E12000009,South West,region,2022-03-02,75_79,1,12,4.8
E12000009,South West,region,2022-03-02,80_84,0,12,6.9
E12000009,South West,region,2022-03-02,85_89,3,15,13.7
E12000009,South West,region,2022-03-02,90+,3,25,37.3
E12000009,South West,region,2022-03-01,00_04,0,0,0.0
E12000009,South West,region,2022-03-01,00_59,2,6,0.1
E12000009,South West,region,2022-03-01,05_09,0,0,0.0
E12000009,South West,region,2022-03-01,10_14,0,0,0.0
E12000009,South West,region,2022-03-01,15_19,0,0,0.0
E12000009,South West,region,2022-03-01,20_24,0,0,0.0
E12000009,South West,region,2022-03-01,25_29,0,0,0.0
E12000009,South West,region,2022-03-01,30_34,0,0,0.0
E12000009,South West,region,2022-03-01,35_39,0,1,0.3
E12000009,South West,region,2022-03-01,40_44,0,0,0.0
E12000009,South West,region,2022-03-01,45_49,1,1,0.3
E12000009,South West,region,2022-03-01,50_54,1,2,0.5
E12000009,South West,region,2022-03-01,55_59,0,2,0.5
E12000009,South West,region,2022-03-01,60+,7,74,4.6
E12000009,South West,region,2022-03-01,60_64,1,1,0.3
E12000009,South West,region,2022-03-01,65_69,2,4,1.2
