areaCode,areaName,areaType,date,cumAdmissions,hospitalCases
E40000003,London,nhsRegion,2021-02-04,66694,5212
E40000003,London,nhsRegion,2021-02-03,66365,5462
E40000003,London,nhsRegion,2021-02-02,66016,5723
E40000003,London,nhsRegion,2021-02-01,65659,5881
E40000003,London,nhsRegion,2021-01-31,65238,5654
E40000003,London,nhsRegion,2021-01-30,64844,5918
E40000003,London,nhsRegion,2021-01-29,64474,6064
E40000003,London,nhsRegion,2021-01-28,64051,6393
E40000003,London,nhsRegion,2021-01-27,63578,6272
E40000003,London,nhsRegion,2021-01-26,63093,6785
E40000003,London,nhsRegion,2021-01-25,62621,7014
E40000003,London,nhsRegion,2021-01-24,62143,7030
E40000003,London,nhsRegion,2021-01-23,61599,7044
E40000003,London,nhsRegion,2021-01-22,61079,7298
E40000003,London,nhsRegion,2021-01-21,60499,7332
E40000003,London,nhsRegion,2021-01-20,59901,7588
E40000003,London,nhsRegion,2021-01-19,59241,7711
E40000003,London,nhsRegion,2021-01-18,58499,7917
E40000003,London,nhsRegion,2021-01-17,57795,7707
E40000003,London,nhsRegion,2021-01-16,57143,7571
E40000003,London,nhsRegion,2021-01-15,56385,7811
E40000003,London,nhsRegion,2021-01-14,55715,7840
E40000003,London,nhsRegion,2021-01-13,54952,7686
E40000003,London,nhsRegion,2021-01-12,54148,7606
E40000003,London,nhsRegion,2021-01-11,53273,7799
E40000003,London,nhsRegion,2021-01-10,52478,7494
E40000003,London,nhsRegion,2021-01-09,51744,7224
E40000003,London,nhsRegion,2021-01-08,50912,7277
E40000003,London,nhsRegion,2021-01-07,50099,7231
E40000003,London,nhsRegion,2021-01-06,49279,7034
E40000003,London,nhsRegion,2021-01-05,48302,6816
E40000003,London,nhsRegion,2021-01-04,47389,6733
E40000003,London,nhsRegion,2021-01-03,46559,6358
E40000003,London,nhsRegion,2021-01-02,45694,5861
E40000003,London,nhsRegion,2021-01-01,44866,5511
E40000003,London,nhsRegion,2020-12-31,44070,5685
E40000003,London,nhsRegion,2020-12-30,43362,5524
E40000003,London,nhsRegion,2020-12-29,42681,5371
E40000003,London,nhsRegion,2020-12-28,42002,4957
E40000003,London,nhsRegion,2020-12-27,41263,4591
E40000003,London,nhsRegion,2020-12-26,40634,4276
E40000003,London,nhsRegion,2020-12-25,40027,4019
E40000003,London,nhsRegion,2020-12-24,39449,3966
E40000003,London,nhsRegion,2020-12-23,38957,3578
E40000003,London,nhsRegion,2020-12-22,38446,3559
E40000003,London,nhsRegion,2020-12-21,37938,3367
E40000003,London,nhsRegion,2020-12-20,37433,3067
E40000003,London,nhsRegion,2020-12-19,37020,2909
E40000003,London,nhsRegion,2020-12-18,36616,2726
E40000003,London,nhsRegion,2020-12-17,36259,2607
E40000003,London,nhsRegion,2020-12-16,35893,2543
E40000003,London,nhsRegion,2020-12-15,35641,2482
E40000003,London,nhsRegion,2020-12-14,35309,2330
E40000003,London,nhsRegion,2020-12-13,35017,2212
E40000003,London,nhsRegion,2020-12-12,34730,2092
E40000003,London,nhsRegion,2020-12-11,34484,2031
E40000003,London,nhsRegion,2020-12-10,34207,1934
E40000003,London,nhsRegion,2020-12-09,33972,1787
E40000003,London,nhsRegion,2020-12-08,33724,1849
E40000003,London,nhsRegion,2020-12-07,33521,1822
E40000003,London,nhsRegion,2020-12-06,33311,1766
E40000003,London,nhsRegion,2020-12-05,33132,1710
E40000003,London,nhsRegion,2020-12-04,32991,1659
E40000003,London,nhsRegion,2020-12-03,32821,1685
E40000003,London,nhsRegion,2020-12-02,32665,1637
E40000003,London,nhsRegion,2020-12-01,32503,1701
E40000003,London,nhsRegion,2020-11-30,32343,1677
E40000003,London,nhsRegion,2020-11-29,32197,1663
E40000003,London,nhsRegion,2020-11-28,32043,1635
E40000003,London,nhsRegion,2020-11-27,31936,1674
E40000003,London,nhsRegion,2020-11-26,31812,1643
E40000003,London,nhsRegion,2020-11-25,31657,1611
E40000003,London,nhsRegion,2020-11-24,31457,1626
E40000003,London,nhsRegion,2020-11-23,31326,1675
E40000003,London,nhsRegion,2020-11-22,31179,1605
E40000003,London,nhsRegion,2020-11-21,31034,1591
E40000003,London,nhsRegion,2020-11-20,30869,1576
E40000003,London,nhsRegion,2020-11-19,30753,1551
E40000003,London,nhsRegion,2020-11-18,30580,1519
E40000003,London,nhsRegion,2020-11-17,30401,1520
E40000003,London,nhsRegion,2020-11-16,30249,1474
E40000003,London,nhsRegion,2020-11-15,30095,1390
E40000003,London,nhsRegion,2020-11-14,29925,1357
E40000003,London,nhsRegion,2020-11-13,29786,1298
E40000003,London,nhsRegion,2020-11-12,29650,1269
E40000003,London,nhsRegion,2020-11-11,29498,1223
E40000003,London,nhsRegion,2020-11-10,29364,1211
E40000003,London,nhsRegion,2020-11-09,29217,1210
E40000003,London,nhsRegion,2020-11-08,29081,1114
E40000003,London,nhsRegion,2020-11-07,28931,1108
E40000003,London,nhsRegion,2020-11-06,28822,1085
E40000003,London,nhsRegion,2020-11-05,28721,1102
E40000003,London,nhsRegion,2020-11-04,28603,1132
E40000003,London,nhsRegion,2020-11-03,28480,1111
E40000003,London,nhsRegion,2020-11-02,28377,1067
E40000003,London,nhsRegion,2020-11-01,28241,1032
E40000003,London,nhsRegion,2020-10-31,28107,963
E40000003,London,nhsRegion,2020-10-30,27975,945
E40000003,London,nhsRegion,2020-10-29,27849,921
E40000003,London,nhsRegion,2020-10-28,27709,933
E40000003,London,nhsRegion,2020-10-27,27597,889
E40000003,London,nhsRegion,2020-10-26,27488,815
E40000003,London,nhsRegion,2020-10-25,27333,762
E40000003,London,nhsRegion,2020-10-24,27215,722
E40000003,London,nhsRegion,2020-10-23,27107,698
E40000003,London,nhsRegion,2020-10-22,26982,606
E40000003,London,nhsRegion,2020-10-21,26874,633
E40000003,London,nhsRegion,2020-10-20,26760,610
E40000003,London,nhsRegion,2020-10-19,26671,594
E40000003,London,nhsRegion,2020-10-18,26581,542
E40000003,London,nhsRegion,2020-10-17,26486,502
E40000003,London,nhsRegion,2020-10-16,26399,490
E40000003,London,nhsRegion,2020-10-15,26332,439
E40000003,London,nhsRegion,2020-10-14,26254,430
E40000003,London,nhsRegion,2020-10-13,26178,442
E40000003,London,nhsRegion,2020-10-12,26105,389
E40000003,London,nhsRegion,2020-10-11,26036,365
E40000003,London,nhsRegion,2020-10-10,25986,341
E40000003,London,nhsRegion,2020-10-09,25935,348
E40000003,London,nhsRegion,2020-10-08,25880,343
E40000003,London,nhsRegion,2020-10-07,25841,350
E40000003,London,nhsRegion,2020-10-06,25795,320
E40000003,London,nhsRegion,2020-10-05,25752,326
E40000003,London,nhsRegion,2020-10-04,25705,287
E40000003,London,nhsRegion,2020-10-03,25678,280
E40000003,London,nhsRegion,2020-10-02,25640,276
E40000003,London,nhsRegion,2020-10-01,25603,275
E40000003,London,nhsRegion,2020-09-30,25553,278
E40000003,London,nhsRegion,2020-09-29,25522,275
E40000003,London,nhsRegion,2020-09-28,25486,267
E40000003,London,nhsRegion,2020-09-27,25458,224
E40000003,London,nhsRegion,2020-09-26,25435,200
E40000003,London,nhsRegion,2020-09-25,25407,230
E40000003,London,nhsRegion,2020-09-24,25371,219
E40000003,London,nhsRegion,2020-09-23,25324,210
E40000003,London,nhsRegion,2020-09-22,25288,210
E40000003,London,nhsRegion,2020-09-21,25253,190
E40000003,London,nhsRegion,2020-09-20,25209,171
E40000003,London,nhsRegion,2020-09-19,25171,161
E40000003,London,nhsRegion,2020-09-18,25139,150
E40000003,London,nhsRegion,2020-09-17,25098,147
E40000003,London,nhsRegion,2020-09-16,25070,137
E40000003,London,nhsRegion,2020-09-15,25045,136
E40000003,London,nhsRegion,2020-09-14,25019,123
E40000003,London,nhsRegion,2020-09-13,24988,100
E40000003,London,nhsRegion,2020-09-12,24965,98
E40000003,London,nhsRegion,2020-09-11,24946,115
E40000003,London,nhsRegion,2020-09-10,24933,98
E40000003,London,nhsRegion,2020-09-09,24914,96
E40000003,London,nhsRegion,2020-09-08,24897,100
E40000003,London,nhsRegion,2020-09-07,24886,98
E40000003,London,nhsRegion,2020-09-06,24881,87
E40000003,London,nhsRegion,2020-09-05,24869,90
E40000003,London,nhsRegion,2020-09-04,24846,86
E40000003,London,nhsRegion,2020-09-03,24835,87
E40000003,London,nhsRegion,2020-09-02,24820,84
E40000003,London,nhsRegion,2020-09-01,24809,88
E40000003,London,nhsRegion,2020-08-31,24803,81
E40000003,London,nhsRegion,2020-08-30,24797,78
E40000003,London,nhsRegion,2020-08-29,24791,73
E40000003,London,nhsRegion,2020-08-28,24785,82
E40000003,London,nhsRegion,2020-08-27,24774,86
E40000003,London,nhsRegion,2020-08-26,24769,83
E40000003,London,nhsRegion,2020-08-25,24764,81
E40000003,London,nhsRegion,2020-08-24,24755,85
E40000003,London,nhsRegion,2020-08-23,24749,84
E40000003,London,nhsRegion,2020-08-22,24741,79
E40000003,London,nhsRegion,2020-08-21,24738,84
E40000003,London,nhsRegion,2020-08-20,24733,89
E40000003,London,nhsRegion,2020-08-19,24727,90
E40000003,London,nhsRegion,2020-08-18,24720,98
E40000003,London,nhsRegion,2020-08-17,24714,107
E40000003,London,nhsRegion,2020-08-16,24712,100
E40000003,London,nhsRegion,2020-08-15,24705,100
E40000003,London,nhsRegion,2020-08-14,24701,103
E40000003,London,nhsRegion,2020-08-13,24693,104
E40000003,London,nhsRegion,2020-08-12,24684,111
E40000003,London,nhsRegion,2020-08-11,24679,105
E40000003,London,nhsRegion,2020-08-10,24661,107
E40000003,London,nhsRegion,2020-08-09,24652,107
E40000003,London,nhsRegion,2020-08-08,24642,126
E40000003,London,nhsRegion,2020-08-07,24640,105
E40000003,London,nhsRegion,2020-08-06,24633,113
E40000003,London,nhsRegion,2020-08-05,24626,111
E40000003,London,nhsRegion,2020-08-04,24614,118
E40000003,London,nhsRegion,2020-08-03,24609,122
E40000003,London,nhsRegion,2020-08-02,24607,120
E40000003,London,nhsRegion,2020-08-01,24597,126
E40000003,London,nhsRegion,2020-07-31,24592,128
E40000003,London,nhsRegion,2020-07-30,24590,134
E40000003,London,nhsRegion,2020-07-29,24585,131
E40000003,London,nhsRegion,2020-07-28,24574,127
E40000003,London,nhsRegion,2020-07-27,24567,133
E40000003,London,nhsRegion,2020-07-26,24557,139
E40000003,London,nhsRegion,2020-07-25,24548,108
E40000003,London,nhsRegion,2020-07-24,24543,147
E40000003,London,nhsRegion,2020-07-23,24528,165
E40000003,London,nhsRegion,2020-07-22,24514,173
E40000003,London,nhsRegion,2020-07-21,24503,175
E40000003,London,nhsRegion,2020-07-20,24492,180
E40000003,London,nhsRegion,2020-07-19,24478,179
E40000003,London,nhsRegion,2020-07-18,24471,179
E40000003,London,nhsRegion,2020-07-17,24466,187
E40000003,London,nhsRegion,2020-07-16,24448,191
E40000003,London,nhsRegion,2020-07-15,24424,212
E40000003,London,nhsRegion,2020-07-14,24402,229
E40000003,London,nhsRegion,2020-07-13,24383,247
E40000003,London,nhsRegion,2020-07-12,24365,247
E40000003,London,nhsRegion,2020-07-11,24349,206
E40000003,London,nhsRegion,2020-07-10,24332,255
E40000003,London,nhsRegion,2020-07-09,24306,265
E40000003,London,nhsRegion,2020-07-08,24279,269
E40000003,London,nhsRegion,2020-07-07,24249,284
E40000003,London,nhsRegion,2020-07-06,24223,291
E40000003,London,nhsRegion,2020-07-05,24193,288
E40000003,London,nhsRegion,2020-07-04,24170,293
E40000003,London,nhsRegion,2020-07-03,24154,316
E40000003,London,nhsRegion,2020-07-02,24134,320
E40000003,London,nhsRegion,2020-07-01,24107,334
E40000003,London,nhsRegion,2020-06-30,24054,386
E40000003,London,nhsRegion,2020-06-29,24026,398
E40000003,London,nhsRegion,2020-06-28,24006,392
E40000003,London,nhsRegion,2020-06-27,23988,408
E40000003,London,nhsRegion,2020-06-26,23959,423
E40000003,London,nhsRegion,2020-06-25,23920,439
E40000003,London,nhsRegion,2020-06-24,23873,477
E40000003,London,nhsRegion,2020-06-23,23822,452
E40000003,London,nhsRegion,2020-06-22,23753,453
E40000003,London,nhsRegion,2020-06-21,23693,446
E40000003,London,nhsRegion,2020-06-20,23668,466
E40000003,London,nhsRegion,2020-06-19,23649,466
E40000003,London,nhsRegion,2020-06-18,23602,494
E40000003,London,nhsRegion,2020-06-17,23552,508
E40000003,London,nhsRegion,2020-06-16,23496,539
E40000003,London,nhsRegion,2020-06-15,23440,503
E40000003,London,nhsRegion,2020-06-14,23391,531
E40000003,London,nhsRegion,2020-06-13,23369,540
E40000003,London,nhsRegion,2020-06-12,23349,568
E40000003,London,nhsRegion,2020-06-11,23319,620
E40000003,London,nhsRegion,2020-06-10,23287,675
E40000003,London,nhsRegion,2020-06-09,23246,707
E40000003,London,nhsRegion,2020-06-08,23211,701
E40000003,London,nhsRegion,2020-06-07,23142,691
E40000003,London,nhsRegion,2020-06-06,23086,707
E40000003,London,nhsRegion,2020-06-05,23040,783
E40000003,London,nhsRegion,2020-06-04,22990,795
E40000003,London,nhsRegion,2020-06-03,22932,813
E40000003,London,nhsRegion,2020-06-02,22864,855
E40000003,London,nhsRegion,2020-06-01,22813,862
E40000003,London,nhsRegion,2020-05-31,22765,891
E40000003,London,nhsRegion,2020-05-30,22723,915
E40000003,London,nhsRegion,2020-05-29,22693,1002
E40000003,London,nhsRegion,2020-05-28,22642,1029
E40000003,London,nhsRegion,2020-05-27,22585,1091
E40000003,London,nhsRegion,2020-05-26,22516,1144
E40000003,London,nhsRegion,2020-05-25,22449,1174
E40000003,London,nhsRegion,2020-05-24,22400,1160
E40000003,London,nhsRegion,2020-05-23,22359,1165
E40000003,London,nhsRegion,2020-05-22,22316,1240
E40000003,London,nhsRegion,2020-05-21,22239,1224
E40000003,London,nhsRegion,2020-05-20,22163,1247
E40000003,London,nhsRegion,2020-05-19,22092,1390
E40000003,London,nhsRegion,2020-05-18,22003,1496
E40000003,London,nhsRegion,2020-05-17,21929,1454
E40000003,London,nhsRegion,2020-05-16,21878,1552
E40000003,London,nhsRegion,2020-05-15,21819,1625
E40000003,London,nhsRegion,2020-05-14,21742,1667
E40000003,London,nhsRegion,2020-05-13,21651,1777
E40000003,London,nhsRegion,2020-05-12,21560,1827
E40000003,London,nhsRegion,2020-05-11,21480,1880
E40000003,London,nhsRegion,2020-05-10,21389,1889
E40000003,London,nhsRegion,2020-05-09,21303,1971
E40000003,London,nhsRegion,2020-05-08,21218,1955
E40000003,London,nhsRegion,2020-05-07,21119,2086
E40000003,London,nhsRegion,2020-05-06,20917,2154
E40000003,London,nhsRegion,2020-05-05,20701,2270
E40000003,London,nhsRegion,2020-05-04,20523,2328
E40000003,London,nhsRegion,2020-05-03,20354,2390
E40000003,London,nhsRegion,2020-05-02,20197,2432
E40000003,London,nhsRegion,2020-05-01,20047,2596
E40000003,London,nhsRegion,2020-04-30,19846,2703
E40000003,London,nhsRegion,2020-04-29,19663,2811
E40000003,London,nhsRegion,2020-04-28,19451,2794
E40000003,London,nhsRegion,2020-04-27,19203,3117
E40000003,London,nhsRegion,2020-04-26,18942,3115
E40000003,London,nhsRegion,2020-04-25,18755,3198
E40000003,London,nhsRegion,2020-04-24,18618,3281
E40000003,London,nhsRegion,2020-04-23,18447,3510
E40000003,London,nhsRegion,2020-04-22,18181,3768
E40000003,London,nhsRegion,2020-04-21,17956,3922
E40000003,London,nhsRegion,2020-04-20,17668,3940
E40000003,London,nhsRegion,2020-04-19,17360,4021
E40000003,London,nhsRegion,2020-04-18,17070,3993
E40000003,London,nhsRegion,2020-04-17,16787,4219
E40000003,London,nhsRegion,2020-04-16,16429,4395
E40000003,London,nhsRegion,2020-04-15,16041,4509
E40000003,London,nhsRegion,2020-04-14,15629,4621
E40000003,London,nhsRegion,2020-04-13,15182,4799
E40000003,London,nhsRegion,2020-04-12,14766,4931
E40000003,London,nhsRegion,2020-04-11,14382,4910
E40000003,London,nhsRegion,2020-04-10,13892,5168
E40000003,London,nhsRegion,2020-04-09,13361,5201
E40000003,London,nhsRegion,2020-04-08,12807,5198
E40000003,London,nhsRegion,2020-04-07,12063,5025
E40000003,London,nhsRegion,2020-04-06,11341,5058
E40000003,London,nhsRegion,2020-04-05,10598,4869
E40000003,London,nhsRegion,2020-04-04,9866,4691
E40000003,London,nhsRegion,2020-04-03,9133,4092
E40000003,London,nhsRegion,2020-04-02,8486,4168
E40000003,London,nhsRegion,2020-04-01,7651,4219
E40000003,London,nhsRegion,2020-03-31,6884,4073
E40000003,London,nhsRegion,2020-03-30,6239,3638
E40000003,London,nhsRegion,2020-03-29,5356,3464
E40000003,London,nhsRegion,2020-03-28,4684,3114
E40000003,London,nhsRegion,2020-03-27,4133,2829
E40000003,London,nhsRegion,2020-03-26,3494,2244
E40000003,London,nhsRegion,2020-03-25,2975,2051
E40000003,London,nhsRegion,2020-03-24,2300,1705
E40000003,London,nhsRegion,2020-03-23,1663,1559
E40000003,London,nhsRegion,2020-03-22,1158,1266
E40000003,London,nhsRegion,2020-03-21,823,1081
E40000003,London,nhsRegion,2020-03-20,512,841
E40000003,London,nhsRegion,2020-03-19,240,
E40000005,South East,nhsRegion,2022-07-13,,1955
E40000005,South East,nhsRegion,2022-07-12,,1936
E40000005,South East,nhsRegion,2022-07-11,106378,1939
E40000005,South East,nhsRegion,2022-07-10,106014,1891
E40000005,South East,nhsRegion,2022-07-09,105734,1836
E40000005,South East,nhsRegion,2022-07-08,105460,1794
E40000005,South East,nhsRegion,2022-07-07,105206,1744
E40000005,South East,nhsRegion,2022-07-06,104936,1652
E40000005,South East,nhsRegion,2022-07-05,104640,1639
E40000005,South East,nhsRegion,2022-07-04,104339,1537
E40000005,South East,nhsRegion,2022-07-03,104035,1433
E40000005,South East,nhsRegion,2022-07-02,103722,1332
E40000005,South East,nhsRegion,2022-07-01,103532,1319
E40000005,South East,nhsRegion,2022-06-30,103344,1188
E40000005,South East,nhsRegion,2022-06-29,103125,1116
E40000005,South East,nhsRegion,2022-06-28,102856,1045
E40000005,South East,nhsRegion,2022-06-27,102647,1031
E40000005,South East,nhsRegion,2022-06-26,102405,1003
E40000005,South East,nhsRegion,2022-06-25,102228,930
E40000005,South East,nhsRegion,2022-06-24,102089,885
E40000005,South East,nhsRegion,2022-06-23,101958,857
E40000005,South East,nhsRegion,2022-06-22,101777,812
E40000005,South East,nhsRegion,2022-06-21,101607,803
E40000005,South East,nhsRegion,2022-06-20,101441,781
E40000005,South East,nhsRegion,2022-06-19,101307,730
E40000005,South East,nhsRegion,2022-06-18,101165,690
E40000005,South East,nhsRegion,2022-06-17,101047,670
E40000005,South East,nhsRegion,2022-06-16,100925,678
E40000005,South East,nhsRegion,2022-06-15,100810,639
E40000005,South East,nhsRegion,2022-06-14,100712,625
E40000005,South East,nhsRegion,2022-06-13,100604,616
E40000005,South East,nhsRegion,2022-06-12,100508,556
E40000005,South East,nhsRegion,2022-06-11,100400,543
E40000005,South East,nhsRegion,2022-06-10,100312,533
E40000005,South East,nhsRegion,2022-06-09,100242,463
E40000005,South East,nhsRegion,2022-06-08,100144,492
E40000005,South East,nhsRegion,2022-06-07,100056,502
E40000005,South East,nhsRegion,2022-06-06,99950,478
E40000005,South East,nhsRegion,2022-06-05,99859,464
E40000005,South East,nhsRegion,2022-06-04,99755,434
E40000005,South East,nhsRegion,2022-06-03,99685,430
E40000005,South East,nhsRegion,2022-06-02,99613,413
E40000005,South East,nhsRegion,2022-06-01,99550,417
E40000005,South East,nhsRegion,2022-05-31,99477,431
E40000005,South East,nhsRegion,2022-05-30,99404,444
E40000005,South East,nhsRegion,2022-05-29,99340,422
E40000005,South East,nhsRegion,2022-05-28,99287,422
E40000005,South East,nhsRegion,2022-05-27,99230,449
E40000005,South East,nhsRegion,2022-05-26,99156,473
E40000005,South East,nhsRegion,2022-05-25,99093,525
E40000005,South East,nhsRegion,2022-05-24,99042,538
E40000005,South East,nhsRegion,2022-05-23,98977,568
E40000005,South East,nhsRegion,2022-05-22,98912,570
E40000005,South East,nhsRegion,2022-05-21,98834,593
E40000005,South East,nhsRegion,2022-05-20,98780,608
E40000005,South East,nhsRegion,2022-05-19,98725,637
E40000005,South East,nhsRegion,2022-05-18,98648,662
E40000005,South East,nhsRegion,2022-05-17,98552,665
E40000005,South East,nhsRegion,2022-05-16,98474,706
E40000005,South East,nhsRegion,2022-05-15,98379,702
E40000005,South East,nhsRegion,2022-05-14,98312,697
E40000005,South East,nhsRegion,2022-05-13,98222,721
E40000005,South East,nhsRegion,2022-05-12,98148,750
E40000005,South East,nhsRegion,2022-05-11,98047,815
E40000005,South East,nhsRegion,2022-05-10,97938,873
E40000005,South East,nhsRegion,2022-05-09,97817,901
E40000005,South East,nhsRegion,2022-05-08,97718,921
E40000005,South East,nhsRegion,2022-05-07,97621,920
E40000005,South East,nhsRegion,2022-05-06,97542,966
E40000005,South East,nhsRegion,2022-05-05,97435,1001
